dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_src_dport_ltm,ct_dst_sport_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,is_sm_ips_ports,attack_cat,label
0.816696,tcp,-,FIN,10,6,1112,268,18.366688,9805.362,2194.207,2,1,86.30122,72.796394,5529.1084,95.686104,255,2127305265,3666773416,255,0.498197,0.452711,0.045486,111,45,0,0,1,1,0,0,0,0,Exploits,1
3e-06,tcf,-,INT,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Backdoor,1
0.401841,tcp,-,FIN,16,18,1540,1644,82.12203,28747.688,30917.7,4,4,26.7684,23.608528,1623.2377,43.72677,255,749558793,3029596557,255,0.000607,0.000495,0.000112,96,91,0,0,10,1,0,0,0,0,Normal,0
0.01939,tcp,-,FIN,16,18,1540,1644,1701.9082,595771.0,640742.6,4,4,1.271667,1.113177,77.27487,2.307691,255,1194585875,3344145877,255,0.000578,0.000463,0.000115,96,91,0,0,6,1,0,0,0,0,Normal,0
1.929909,tcp,-,FIN,78,80,4550,72810,81.35098,18620.566,298045.16,7,33,25.389462,24.421177,1646.4,1615.4675,255,7096947,7398976,255,0.000788,0.000627,0.000161,58,910,0,0,1,1,0,0,0,0,Normal,0
0.971701,tcp,-,FIN,12,8,1112,742,19.553339,8397.645,5351.4404,3,2,88.32472,126.81743,4627.1543,191.78291,255,1289900866,226160078,255,0.16571,0.083976,0.081734,93,93,0,0,1,1,0,0,0,0,Fuzzers,1
15.82217,tcp,-,FIN,28,30,4656,3080,3.60254,2270.2322,1505.7352,7,7,585.99194,545.5724,61315.832,1792.9043,255,1479488232,1482713318,255,0.000697,0.000567,0.00013,166,103,0,0,1,1,0,0,0,0,Normal,0
11.471816,tcp,-,FIN,16,18,1272,2572,2.876615,831.95197,1694.5879,4,4,764.7645,714.22833,51157.348,1367.4512,255,3786611709,1663439273,255,0.044331,0.044154,0.000177,80,143,0,0,3,1,0,0,0,0,Normal,0
4.709302,tcp,-,FIN,40,40,2542,18508,16.77531,4211.2397,30655.924,7,13,120.74321,123.8905,7487.7285,205.43968,255,2987323285,2029935895,255,0.001608,0.00146,0.000148,64,463,0,0,1,1,0,0,0,0,Normal,0
5e-06,sprite-rpc,-,INT,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Backdoor,1
1.561667,tcp,-,FIN,60,14,68181,612,46.744923,343453.5,2914.834,27,1,26.468933,109.822075,2661.5127,174.81564,255,1674651173,182044998,255,0.229253,0.13357,0.095683,1136,44,1,0,1,1,0,0,1,0,Fuzzers,1
1.507483,tcp,-,FIN,40,40,2542,18508,52.405235,13155.704,95767.58,7,13,38.645054,38.608257,2387.8906,64.49827,255,1252002628,3177534457,255,0.001881,0.001757,0.000124,64,463,0,0,1,1,0,0,0,0,Normal,0
0.000953,udp,dns,CON,2,2,146,178,3147.9539,612801.7,747114.4,0,0,0.001,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,1,0,0,0,0,Normal,0
0.394325,tcp,-,FIN,10,6,534,268,38.03969,9758.448,4544.475,2,1,41.168,65.245,2194.7795,97.81122,255,433146084,713507480,255,0.1341,0.068091,0.066009,53,45,0,0,1,1,0,0,0,0,Fuzzers,1
1.567031,tcp,-,FIN,16,18,1540,1644,21.058931,7371.9023,7928.3687,4,4,104.39893,89.82412,7454.282,177.40982,255,889423060,3190223596,255,0.040251,0.040019,0.000232,96,91,0,0,5,1,0,0,0,0,Normal,0
0.950699,tcp,-,FIN,16,18,1540,1644,34.711304,12151.06,13068.279,4,4,63.357265,51.202175,4062.6064,137.65694,255,1432008419,3307833693,255,0.080429,0.080257,0.000172,96,91,0,0,15,1,0,0,0,0,Normal,0
0.921728,tcp,ftp,FIN,22,14,17352,768,37.972157,143764.75,6197.0557,8,4,43.891808,63.869152,3295.3992,96.15312,255,3422654858,1022150064,255,0.161498,0.090672,0.070826,789,55,0,0,1,1,0,0,0,0,Fuzzers,1
27.286858,tcp,http,FIN,8,10,1052,824,0.623011,270.0201,217.54062,2,2,3895.9673,3031.8052,322916.75,8511.368,255,4102290167,4103575079,255,0.000764,0.000598,0.000166,132,82,1,83,1,1,0,0,4,0,Normal,0
8e-06,unas,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Backdoor,1
0.957034,tcp,-,FIN,22,10,17758,808,32.391743,141696.11,6085.4683,8,2,45.573048,98.06111,3489.1177,141.43832,255,734311147,1589000293,255,0.122074,0.073707,0.048367,807,81,0,0,1,1,0,0,0,0,Fuzzers,1
1.697499,tcp,-,FIN,16,18,1540,1644,19.440365,6805.3057,7319.0024,4,4,113.142204,99.459,8407.238,263.53186,255,244521105,3238223501,255,0.00688,0.006676,0.000204,96,91,0,0,11,1,0,0,0,0,Normal,0
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,4,0,0,0,0,Analysis,1
0.170443,tcp,-,FIN,30,42,2302,34406,416.56155,104480.68,1576456.6,5,15,6.074643,4.145732,316.79257,268.98038,255,1469551992,1482907814,255,0.000586,0.000463,0.000123,77,819,0,0,5,1,0,0,0,0,Normal,0
0.987074,tcp,-,FIN,12,8,1040,704,19.24881,7731.943,4992.533,3,2,87.60691,135.45287,5374.701,234.90947,255,3710586299,2335064510,255,0.106837,0.0389,0.067937,87,88,0,0,1,1,0,0,0,0,Fuzzers,1
3.197673,tcp,-,FIN,38,40,2438,18508,24.08001,5939.319,45147.83,7,13,86.41213,81.97303,6493.0615,6317.4717,255,2089421982,294068856,255,0.000869,0.000721,0.000148,64,463,0,0,1,1,0,0,0,0,Normal,0
9e-06,sdrp,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Backdoor,1
0.00124,udp,dns,CON,2,2,146,178,2419.3547,470967.75,574193.56,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,1,0,0,0,0,Normal,0
0.101146,udp,-,CON,4,4,520,304,69.206894,30846.5,18033.338,0,0,28.35,29.328335,40.082348,41.469456,0,0,0,0,0.0,0.0,0.0,130,76,0,0,1,1,0,0,0,0,Normal,0
8e-06,secure-vmtp,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Backdoor,1
0.918765,tcp,-,FIN,42,42,2662,23162,90.33866,22630.379,196881.69,7,14,22.961824,22.395609,1386.335,37.088135,255,4146615484,1374842210,255,0.000623,0.000541,8.2e-05,63,551,0,0,1,1,0,0,0,0,Normal,0
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Backdoor,1
1.1e-05,udp,-,INT,2,0,1688,0,90909.09,613818200.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,844,0,0,0,9,1,0,0,0,0,Normal,0
22.28198,tcp,http,FIN,8,10,1052,824,0.762948,330.67078,266.4036,2,2,3179.5386,2475.7146,264454.2,6992.8184,255,2691517217,543129871,255,0.000689,0.00054,0.000149,132,82,1,83,1,1,0,0,1,0,Normal,0
0.899021,tcp,-,FIN,10,8,574,354,18.909458,4600.5596,2758.5562,2,1,88.664665,109.578285,5237.846,184.44449,255,2004349413,2233131832,255,0.309315,0.131972,0.177343,57,44,0,0,1,1,0,0,0,0,Fuzzers,1
2.859252,tcp,-,FIN,16,18,1540,1644,11.54148,4040.2175,4345.1924,4,4,204.20914,177.88469,16980.668,392.60175,255,17039021,1184635984,255,0.013902,0.013096,0.000806,96,91,0,0,12,1,0,0,0,0,Normal,0
0.53023,tcp,-,FIN,12,8,1450,710,35.833508,20066.764,9384.606,3,2,45.67373,67.51486,2321.9482,88.835724,255,2667575994,2098846088,255,0.124597,0.057621,0.066976,121,89,0,0,1,1,0,0,0,0,Fuzzers,1
1.159,tcp,-,FIN,16,18,1540,1644,28.47282,9967.213,10719.586,4,4,77.19387,65.05853,6615.775,134.32083,255,1646976834,3432629164,255,0.084891,0.053004,0.031887,96,91,0,0,14,1,0,0,0,0,Normal,0
0.025886,tcp,-,FIN,16,18,1540,1644,1274.8204,446264.4,479950.56,4,4,1.703667,1.495765,114.29383,2.786866,255,3056684992,3061017155,255,0.000729,0.000455,0.000274,96,91,0,0,6,1,0,0,0,0,Normal,0
8e-06,unas,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Analysis,1
0.00109,udp,dns,CON,2,2,132,164,2752.2935,484403.66,601834.8,0,0,0.005,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,2,1,0,0,0,0,Normal,0
34.455128,tcp,ftp,FIN,30,24,1610,1364,1.538233,361.51367,303.69934,10,16,1185.7156,1495.6804,187570.94,6498.8564,255,2135145430,2861698135,255,0.114631,0.05448,0.060151,54,57,0,0,2,2,2,2,0,0,Fuzzers,1
8e-06,vmtp,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Backdoor,1
0.89836,tcp,ftp,FIN,14,12,810,682,27.828487,6705.5522,5574.6025,4,4,66.38115,75.4409,3435.4805,89.63852,255,574607446,2732394633,255,0.124201,0.068507,0.055694,58,57,0,0,1,1,1,1,0,0,Fuzzers,1
0.380537,tcp,-,FIN,10,6,534,268,39.41798,10112.025,4709.135,2,1,39.92878,52.241,2223.7302,82.5505,255,3984155503,1796040391,255,0.172934,0.119331,0.053603,53,45,0,0,2,1,0,0,0,0,Normal,0
1.673507,tcp,-,FIN,28,28,4160,3460,32.865116,19178.887,15952.13,11,11,61.981743,60.982742,3190.6042,82.48327,255,3178147768,1236558509,255,0.084224,0.02621,0.058014,149,124,0,0,1,1,0,0,0,0,Normal,0
0.746207,tcp,-,FIN,10,6,756,268,20.101662,7300.9233,2401.4785,2,1,76.346886,118.122,3999.0916,170.88797,255,1128722770,1391035851,255,0.235873,0.155588,0.080285,76,45,0,0,1,1,0,0,0,0,Fuzzers,1
0.720712,tcp,http,FIN,10,8,798,1064,23.587786,7980.9966,10334.225,2,2,80.07911,92.15957,4374.7935,139.95416,255,2110372036,2728827886,255,0.159962,0.07495,0.085012,80,133,1,141,3,3,0,0,9,0,Analysis,1
4e-06,udp,-,INT,2,0,104,0,250000.0,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,1,0,0,0,0,Fuzzers,1
1.73978,tcp,-,FIN,10,8,564,354,9.771351,2335.9275,1425.4677,2,1,186.95412,234.68842,12659.687,340.4944,255,3457125783,2990468017,255,0.202569,0.096958,0.105611,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1
1.847537,tcp,-,FIN,60,16,68183,698,40.594585,290319.47,2836.2083,27,1,31.310509,114.37327,3071.8345,185.5494,255,1640050517,2193963871,255,0.267215,0.131929,0.135286,1136,44,1,0,4,2,0,0,4,0,Fuzzers,1
1.590828,tcp,-,FIN,16,18,1540,1644,20.743916,7261.6274,7809.77,4,4,106.03147,91.71758,7714.037,156.73111,255,541937823,3315620673,255,0.032433,0.031626,0.000807,96,91,0,0,9,1,0,0,0,0,Normal,0
8e-06,udp,-,INT,2,0,190,0,125000.0,95000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,95,0,0,0,2,1,0,0,0,0,Fuzzers,1
0.436945,tcp,http,FIN,10,8,826,1322,38.906498,13621.852,21183.445,2,2,48.549442,54.81057,2453.914,67.455414,255,1368466066,3949261590,255,0.105227,0.05286,0.052367,83,165,1,258,1,1,0,0,1,0,Analysis,1
45.03731,ospf,-,INT,42,0,18480,0,0.910356,3204.454,0.0,0,0,1098.471,0.0,1384.7267,0.0,0,0,0,0,0.0,0.0,0.0,440,0,0,0,1,1,0,0,0,0,Fuzzers,1
0.016252,tcp,-,FIN,16,18,1540,1644,2030.5193,710804.8,764459.75,4,4,1.0624,0.986938,75.41688,1.746542,255,3824171060,1680695475,255,0.000569,0.000456,0.000113,96,91,0,0,5,1,0,0,0,0,Normal,0
1.944026,tcp,-,FIN,78,80,4550,72810,80.76024,18485.35,295880.8,7,33,25.243038,24.916538,1430.4396,1421.4104,255,1902063887,1902333577,255,0.000659,0.000535,0.000124,58,910,0,0,1,1,0,0,0,0,Normal,0
4e-06,udp,-,INT,2,0,104,0,250000.0,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,4,1,0,0,0,0,Fuzzers,1
5e-06,udp,-,INT,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,1,0,0,0,0,Fuzzers,1
6e-06,unas,-,INT,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Backdoor,1
1.1e-05,udp,-,INT,2,0,1298,0,90909.09,472000000.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,649,0,0,0,6,1,0,0,0,0,Normal,0
9e-06,udp,-,INT,2,0,168,0,111111.11,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,1,0,0,0,0,Reconnaissance,1
1.215385,tcp,-,FIN,16,18,1540,1644,27.151892,9504.808,10222.275,4,4,80.99847,75.89413,8659.73,194.75916,255,1129434566,1034034282,255,0.001278,0.001076,0.000202,96,91,0,0,13,1,0,0,0,0,Normal,0
0.958551,tcp,-,FIN,10,6,994,268,15.64862,7469.608,1869.4884,2,1,104.04889,172.1016,5490.865,291.96924,255,710197831,208365120,255,0.21396,0.098027,0.115933,99,45,0,0,2,1,0,0,0,0,Fuzzers,1
0.707596,tcp,-,FIN,16,18,1540,1644,46.63678,16325.7,17558.041,4,4,47.152534,41.557117,3504.6514,110.35122,255,209552680,2793786542,255,0.001247,0.00112,0.000127,96,91,0,0,15,1,0,0,0,0,Normal,0
0.035845,tcp,-,FIN,122,126,7816,15132,6890.78,1730115.8,3350425.5,30,32,0.31683,0.283024,20.442335,16.141474,255,4244163645,2095531042,255,0.000589,0.000464,0.000125,64,120,0,0,1,1,0,0,0,0,Normal,0
0.001038,udp,dns,CON,2,2,132,164,2890.1733,508670.53,631984.56,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,2,1,0,0,0,0,Normal,0
20.919142,tcp,-,FIN,78,80,4550,72810,7.505088,1717.8525,27496.348,7,33,282.68668,264.7912,67846.98,66174.29,255,2764031337,614787435,255,0.000761,0.000627,0.000134,58,910,0,0,1,1,0,0,0,0,Normal,0
4e-06,qnx,-,INT,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Exploits,1
0.789855,tcp,-,FIN,12,8,1058,718,24.055048,9824.588,6370.7896,3,2,68.40455,97.84429,3658.7068,152.942,255,4234141314,3902800039,255,0.174343,0.104935,0.069408,88,90,0,0,1,1,0,0,0,0,Fuzzers,1
0.001081,udp,dns,CON,2,2,132,164,2775.2083,488436.66,606845.56,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,1,1,0,0,0,0,Normal,0
2.903183,tcp,-,FIN,16,18,1540,1644,11.366834,3979.0808,4279.441,4,4,193.49113,191.85594,12787.037,323.47565,255,1624522638,1095246135,255,0.082091,0.025338,0.056753,96,91,0,0,12,1,0,0,0,0,Normal,0
1.862189,tcp,-,FIN,40,42,2558,23162,43.497196,10718.568,97137.29,7,14,47.740463,45.406025,0.0,2913.3938,255,3322299132,2649431196,255,0.000675,0.000537,0.000138,64,551,0,0,1,1,0,0,0,0,Normal,0
43.54157,tcp,http,FIN,360,746,19202,1087890,25.378048,3518.293,199612.83,2,370,121.28484,58.44425,46460.844,32274.723,255,1416915617,1418311566,255,0.000813,0.000621,0.000192,53,1458,1,524288,1,1,0,0,1,0,Normal,0
35.776756,tcp,-,FIN,24,26,2024,4416,1.369604,433.8012,949.6669,6,6,1555.496,1431.0438,177647.72,5195.154,255,2331514016,2331845005,255,0.000794,0.000651,0.000143,84,170,0,0,2,1,0,0,0,0,Normal,0
2.300005,tcp,-,FIN,28,42,2198,34406,29.999935,7373.897,116824.09,5,15,88.44888,53.97105,5693.0938,4692.842,255,2101938913,1001633803,255,0.088977,0.087182,0.001795,79,819,0,0,5,1,0,0,0,0,Normal,0
0.490007,tcp,-,FIN,10,6,588,268,30.611807,8652.9375,3657.0906,2,1,52.144554,90.0348,2905.7607,141.56642,255,3604947066,1573132274,255,0.132104,0.039829,0.092275,59,45,0,0,2,1,0,0,0,0,Fuzzers,1
0.897025,tcp,-,FIN,10,8,564,354,18.951534,4530.5317,2764.6943,2,1,97.42267,117.74129,6506.103,160.25873,255,1275577232,2671861376,255,0.150498,0.072835,0.077663,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1
2.067415,tcp,-,FIN,16,18,1540,1644,15.961962,5587.6543,6009.437,4,4,147.64499,128.33182,10268.587,236.84816,255,2032006076,3190817166,255,0.014971,0.014105,0.000866,96,91,0,0,15,1,0,0,0,0,Normal,0
9e-06,udp,-,INT,2,0,104,0,111111.11,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,1,0,0,0,0,Fuzzers,1
5.535771,tcp,http,FIN,8,10,1052,824,3.070936,1330.98,1072.2987,2,2,789.54675,615.02313,64496.125,1696.7252,255,4121584103,1973107493,255,0.000701,0.000559,0.000142,132,82,1,83,8,1,0,0,1,0,Normal,0
5e-06,srp,-,INT,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Backdoor,1
0.790022,tcp,-,FIN,12,10,1058,844,26.581537,9822.511,7695.9883,3,2,68.65919,78.708,4328.9116,112.15174,255,3504917812,2718459960,255,0.126028,0.081646,0.044382,88,84,0,0,1,1,0,0,0,0,Fuzzers,1
5e-06,pri-enc,-,INT,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Backdoor,1
0.909381,tcp,-,FIN,16,18,1540,1644,36.28842,12703.146,13662.041,4,4,60.604603,53.463882,5199.5957,98.83248,255,1024519605,3337430924,255,0.000979,0.000489,0.00049,96,91,0,0,5,1,0,0,0,0,Normal,0
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Analysis,1
0.46021,udp,-,CON,4,4,568,304,15.210448,7405.315,3963.408,0,0,148.34132,87.627,209.77925,123.91056,0,0,0,0,0.0,0.0,0.0,142,76,0,0,1,1,0,0,0,0,Normal,0
1.23469,tcp,-,FIN,16,18,1540,1644,26.727358,9356.195,10062.445,4,4,88.16957,72.561356,5915.0483,134.82585,255,3587327189,1034044776,255,0.00197,0.001146,0.000824,96,91,0,0,13,1,0,0,0,0,Normal,0
8e-06,fc,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Backdoor,1
0.015255,tcp,-,FIN,16,18,1540,1644,2163.225,757259.9,814421.5,4,4,0.995667,0.868588,66.2835,1.609834,255,3224169838,1080690827,255,0.001167,0.000483,0.000684,96,91,0,0,6,1,0,0,0,0,Normal,0
1.5336,tcp,-,FIN,16,18,1540,1644,21.517998,7532.603,8101.1997,4,4,102.219,83.498116,6832.2812,176.5148,255,3934807505,3468629805,255,0.114983,0.114124,0.000859,96,91,0,0,5,1,0,0,0,0,Normal,0
0.02548,tcp,-,FIN,16,18,1540,1644,1295.1334,453375.2,487598.12,4,4,1.676467,1.564,104.576744,2.689029,255,1889556423,4040306795,255,0.000567,0.000452,0.000115,96,91,0,0,3,1,0,0,0,0,Normal,0
0.637109,tcp,-,FIN,10,8,534,354,26.683033,6039.783,3892.5837,2,1,68.26778,81.13771,4286.8286,119.42272,255,1787309226,1767180493,255,0.143337,0.069136,0.074201,53,44,0,0,1,1,0,0,0,0,Normal,0
0.14874,tcp,-,FIN,16,18,1540,1644,221.86366,77665.73,83528.305,4,4,9.895267,9.224562,631.4239,16.94429,255,3379136060,3398615052,255,0.001932,0.001138,0.000794,96,91,0,0,9,1,0,0,0,0,Normal,0
8e-06,unas,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Analysis,1
8e-06,unas,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Analysis,1
0.653005,tcp,-,FIN,30,42,2302,34406,108.72811,27270.848,411476.2,5,15,22.504965,15.914805,1594.618,1394.5216,255,2894942233,2946201246,255,0.000603,0.000489,0.000114,77,819,0,0,10,1,0,0,0,0,Normal,0
39.666687,arp,-,CON,2,2,56,92,0.07563,5.647056,9.277307,0,0,39666.52,39666.574,0.0,12.596281,0,0,0,0,0.0,0.0,0.0,28,46,0,0,1,1,0,0,0,0,Normal,0
3e-06,unas,-,INT,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,4,0,0,0,0,Analysis,1
4.131323,tcp,-,FIN,38,40,2438,18508,18.638098,4597.0747,34944.74,7,13,114.750275,105.91826,6947.511,6673.821,255,4156551050,993918373,255,0.000625,0.000507,0.000118,64,463,0,0,1,1,0,0,0,0,Normal,0
7e-06,udp,-,INT,2,0,212,0,142857.14,121142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,106,0,0,0,1,1,0,0,0,0,Shellcode,1
0.311889,tcp,-,FIN,10,6,756,268,48.094036,17467.754,5745.634,2,1,31.177778,50.2894,1768.0573,68.37844,255,3774215976,3850678265,255,0.1377,0.060434,0.077266,76,45,0,0,2,1,0,0,0,0,Fuzzers,1
1.1e-05,udp,-,INT,2,0,2126,0,90909.09,773090900.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1063,0,0,0,9,1,0,0,0,0,Normal,0
8e-06,unas,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,5,0,0,0,0,Backdoor,1
1.1e-05,udp,-,INT,2,0,1660,0,90909.09,603636350.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,830,0,0,0,7,1,0,0,0,0,Normal,0
6e-06,unas,-,INT,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Backdoor,1
1e-05,udp,-,INT,2,0,1504,0,100000.0,601600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,752,0,0,0,4,1,0,0,0,0,Fuzzers,1
6.088446,tcp,-,FIN,22,24,1920,4312,7.391048,2408.4963,5430.614,6,6,289.9087,264.69485,18275.781,17445.094,255,1782063626,1782265902,255,0.000589,0.000458,0.000131,87,180,0,0,2,1,0,0,0,0,Normal,0
1.482555,tcp,-,FIN,10,8,564,354,11.466691,2741.2136,1672.7878,2,1,164.628,197.21185,9286.284,322.3371,255,3943856654,1046347990,255,0.211791,0.102063,0.109728,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1
5e-06,unas,-,INT,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,4,0,0,0,0,Analysis,1
8e-06,unas,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Analysis,1
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,4,0,0,0,0,Analysis,1
14.920791,tcp,http,FIN,8,10,1052,824,1.13935,493.80762,397.83414,2,2,2131.3877,1657.802,176732.38,4654.5776,255,2776552352,628143848,255,0.000727,0.000569,0.000158,132,82,1,83,8,1,0,0,4,0,Normal,0
0.628406,tcp,-,FIN,12,8,996,718,30.235231,11623.06,8007.562,3,2,57.12782,72.547714,2878.9866,105.799065,255,3006836214,3349658404,255,0.208197,0.09724,0.110957,83,90,0,0,2,1,0,0,0,0,Fuzzers,1
15.867305,tcp,-,FIN,22,24,1920,4312,2.83602,924.1645,2083.7817,6,6,755.54535,755.55524,91723.31,91728.64,255,339482946,2489407082,255,0.000762,0.000633,0.000129,87,180,0,0,1,1,0,0,0,0,Normal,0
0.074975,tcp,-,FIN,16,18,1540,1644,440.14673,154078.03,165708.58,4,4,4.976867,4.380824,385.3335,12.823102,255,1649555465,3813197049,255,0.000621,0.0005,0.000121,96,91,0,0,4,1,0,0,0,0,Normal,0
1.636493,tcp,-,FIN,16,18,1540,1644,20.165073,7058.9976,7591.844,4,4,109.025734,95.408936,8362.361,195.02858,255,2394104518,1238045957,255,0.015487,0.014537,0.00095,96,91,0,0,13,1,0,0,0,0,Normal,0
40.294174,tcp,-,FIN,66,66,3910,51808,3.25109,764.577,10130.298,7,26,639.5847,619.90076,104643.234,3208.9658,255,2858998131,709749084,255,0.000764,0.000611,0.000153,59,785,0,0,1,1,0,0,0,0,Normal,0
0.008028,tcp,ftp-data,FIN,14,6,8928,320,2366.7166,8262083.0,266068.78,4,1,0.617538,1.4848,35.04293,2.662175,255,1914586676,4075898413,255,0.000607,0.000483,0.000124,638,53,0,0,1,1,0,0,0,0,Normal,0
0.668636,tcp,-,FIN,10,8,756,354,25.424894,8147.9307,3709.0435,2,1,64.46756,87.48043,4287.67,128.21669,255,104800993,2191416921,255,0.126088,0.056269,0.069819,76,44,0,0,2,1,0,0,0,0,Fuzzers,1
1.2e-05,udp,-,INT,2,0,1774,0,83333.33,591333300.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,887,0,0,0,5,1,0,0,0,0,Normal,0
